RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-12T11:55:01.600192600Z0.49254248317749383,1706693050120,1727435621548,0,604450,50
req2024-05-12T11:55:01.607219600Z0.17851787577202138,1706692781670,1727428353098,0,332850,50
req2024-05-12T11:55:01.610755Z0.6629306001892412,1706693552020,1727426123448,0,1287580,0
req2024-05-12T11:55:01.608222Z0.04414363765594709,1706694155770,1727428727198,0,1161860,0
req2024-05-12T11:55:01.608222Z0.280444574377798,1706693042140,1727427613568,0,507780,50
req2024-05-12T11:55:01.607219600Z0.5712358517405435,1706692497750,1727428069178,0,318290,50
req2024-05-12T11:55:01.600192600Z0.38464833005527066,1706692957090,1727435528518,0,438130,50
req2024-05-12T11:55:01.609738800Z0.6380544517077672,1706694173830,1727427745258,0,1141910,0
req2024-05-12T11:55:01.608222Z0.008967179311734186,1706694708980,1727429280408,0,1067710,0
req2024-05-12T11:55:01.606218800Z0.9111112367027511,1706693049980,1727429621408,0,607390,50
req2024-05-12T11:55:01.608222Z0.3569857239922619,1706692497750,1727427069178,0,544670,50
req2024-05-12T11:55:01.601207600Z0.1087326198527403,1706692495090,1727434066518,0,417620,50
req2024-05-12T11:55:01.603221200Z0.8520892289773025,1706692139770,1727431711198,0,492450,50
req2024-05-12T11:55:01.607219600Z0.7769834183951336,1706693483630,1727429055058,0,1195460,0
req2024-05-12T11:55:01.608222Z0.3336280520699192,1706692448540,1727427019968,0,114590,50
req2024-05-12T11:55:01.572563100Z0.6866692370035506,1706694708280,1727465279708,0,1071980,0
req2024-05-12T11:55:01.601207600Z0.49760190893169376,1706693049490,1727434620918,0,607390,50
req2024-05-12T11:55:01.603221200Z0.9193971699065416,1706693249760,1727432821188,0,535850,50
req2024-05-12T11:55:01.598682Z0.822866582026746,1706693486710,1727438058138,0,1136100,0
req2024-05-12T11:55:01.602228300Z0.3954570645719372,1706692496980,1727433068408,0,350000,50
req2024-05-12T11:55:01.601207600Z0.022044442490162686,1706693553000,1727435124428,0,1208270,0
req2024-05-12T11:55:01.608222Z0.11436105934081953,1706694708210,1727429279638,0,1076810,0
req2024-05-12T11:55:01.610755Z0.6955084324183637,1706693362740,1727425934168,0,382970,2
req2024-05-12T11:55:01.598682Z0.7626394207165604,1706694214220,1727438785648,0,1410710,0
req2024-05-12T11:55:01.608222Z0.35512359569966057,1706694697920,1727429269348,0,729890,0
req2024-05-12T11:55:01.610755Z0.49394623541764415,1706694709050,1727427280478,0,1054340,0
req2024-05-12T11:55:01.608222Z0.6555573567512281,1706692488020,1727427059448,0,276290,50
req2024-05-12T11:55:01.610755Z0.1624948714492377,1706693553280,1727426124708,0,1468320,0
req2024-05-12T11:55:01.603221200Z0.9059665583247296,1706692496490,1727432067918,0,385000,50
req2024-05-12T11:55:01.603221200Z0.2766374131423759,1706692495230,1727432066658,0,411740,50
req2024-05-12T11:55:01.608222Z0.25180292750752875,1706692497470,1727427068898,0,321020,50
req2024-05-12T11:55:01.602228300Z0.31576896949414335,1706693553280,1727434124708,0,1463210,0
req2024-05-12T11:55:01.606218800Z0.19636976339557177,1706693741090,1727430312518,0,1448230,0
req2024-05-12T11:55:01.609738800Z0.13223667834597697,1706693258370,1727426829798,0,458710,44
req2024-05-12T11:55:01.596681500Z0.025011661097895765,1706693042210,1727439613638,0,507080,50
req2024-05-12T11:55:01.609738800Z0.23230046252472258,1706693553210,1727427124638,0,1200220,0
req2024-05-12T11:55:01.608222Z0.5156081114180955,1706693570850,1727428142278,0,1447320,0
req2024-05-12T11:55:01.600192600Z0.6575957074295928,1706692456940,1727435028368,0,95200,50
req2024-05-12T11:55:01.610755Z0.9210936127560957,1706693490840,1727426062268,0,1365840,0
req2024-05-12T11:55:01.601207600Z0.08964287146745586,1706692429080,1727434000508,0,139860,50
req2024-05-12T11:55:01.601207600Z0.13361540423518048,1706692774320,1727434345748,0,346430,50
req2024-05-12T11:55:01.599681800Z0.7668728371452516,1706693258650,1727436830078,0,430920,12
req2024-05-12T11:55:01.609738800Z0.7337607923892149,1706693448210,1727427019638,0,630490,9
req2024-05-12T11:55:01.608222Z0.4613649984357783,1706692498310,1727427069738,0,491470,50
req2024-05-12T11:55:01.603221200Z0.8891255514852753,1706693050190,1727432621618,0,605360,50
req2024-05-12T11:55:01.592693800Z0.5085945486238097,1706693807240,1727444378668,0,1360800,0
req2024-05-12T11:55:01.609738800Z0.678257428058365,1706694707020,1727428278448,0,1080940,0
req2024-05-12T11:55:01.599681800Z0.20263251370134894,1706693553070,1727437124498,0,1202880,0
req2024-05-12T11:55:01.603221200Z0.7680680101207294,1706693900480,1727433471908,0,1183490,0
req2024-05-12T11:55:01.603221200Z0.1828505801549024,1706692495230,1727432066658,0,411950,50
req2024-05-12T11:55:01.601207600Z0.7553808751080491,1706693262430,1727434833858,0,409360,2
req2024-05-12T11:55:01.607219600Z0.9397830895620802,1706692497190,1727428068618,0,325290,50
req2024-05-12T11:55:01.598682Z0.7933446210976163,1706694708070,1727439279498,0,1072400,0
req2024-05-12T11:55:01.603221200Z0.29916961745493875,1706692985440,1727432556868,0,392980,50
req2024-05-12T11:55:01.603221200Z0.7973142646053819,1706692448540,1727432019968,0,114240,50
req2024-05-12T11:55:01.609738800Z0.7116033233575689,1706694312990,1727427884418,0,1332030,0
req2024-05-12T11:55:01.572563100Z0.299981317218577,1706693552370,1727464123798,0,1251670,0
req2024-05-12T11:55:01.608222Z0.380663368449475,1706692882750,1727427454178,0,349650,50
req2024-05-12T11:55:01.609738800Z0.4076643450023446,1706692785870,1727426357298,0,316890,50
req2024-05-12T11:55:01.606218800Z0.15002981506830781,1706693042140,1727429613568,0,507640,50
req2024-05-12T11:55:01.603221200Z0.4622631823411115,1706693553000,1727433124428,0,1212260,0
req2024-05-12T11:55:01.608222Z0.29062659377964795,1706693548660,1727428120088,0,1314810,0
req2024-05-12T11:55:01.608222Z0.8476202242227929,1706692836550,1727427407978,0,413700,50
req2024-05-12T11:55:01.608222Z0.31839515649244354,1706693553000,1727428124428,0,1211910,0
req2024-05-12T11:55:01.591668200Z0.11674386617175614,1706694314530,1727445885958,0,1329580,0
req2024-05-12T11:55:01.608222Z0.8525413025448971,1706691887000,1727426458428,0,609210,50
req2024-05-12T11:55:01.599681800Z0.8200612522336224,1706693049980,1727436621408,0,607180,50
req2024-05-12T11:55:01.600192600Z0.305319168691357,1706692497890,1727435069318,0,543060,50
req2024-05-12T11:55:01.606218800Z0.2815814187418123,1706693553280,1727430124708,0,1461110,0
req2024-05-12T11:55:01.601207600Z0.87970811546332,1706692997410,1727434568838,0,360360,50
req2024-05-12T11:55:01.602228300Z0.3995234254345865,1706692497820,1727433069248,0,545580,50
req2024-05-12T11:55:01.600192600Z0.04136587127216407,1706693050330,1727435621758,0,600110,50
req2024-05-12T11:55:01.557898300Z0.23031054959170927,1706694176070,1727479747498,0,1137500,0
req2024-05-12T11:55:01.604220600Z0.10528993496700889,1706694713180,1727433284608,0,1025920,0
req2024-05-12T11:55:01.608222Z0.5662493322329855,1706692142640,1727426714068,0,483840,50
req2024-05-12T11:55:01.582092500Z0.875065018921429,1706693049070,1727453620498,0,456540,50
req2024-05-12T11:55:01.608222Z0.6424076931815582,1706693209300,1727427780728,0,597450,50
req2024-05-12T11:55:01.608222Z0.7426871268067963,1706693050120,1727427621548,0,605570,50
req2024-05-12T11:55:01.486057200Z0.6109486505276506,1706694713600,1727551285028,0,1094520,0
req2024-05-12T11:55:01.600192600Z0.7866585503139064,1706693548660,1727436120088,0,1315580,0
req2024-05-12T11:55:01.609738800Z0.4069871760615582,1706693898310,1727427469738,0,1203160,0
req2024-05-12T11:55:01.608222Z0.7305997950450468,1706694708490,1727429279918,0,1071980,0
req2024-05-12T11:55:01.600192600Z0.26797878279097587,1706692498170,1727435069598,0,498750,50
req2024-05-12T11:55:01.606218800Z0.9484651316832449,1706692495230,1727429066658,0,411390,50
req2024-05-12T11:55:01.602228300Z0.6246666472397667,1706693807170,1727434378598,0,1368360,0
req2024-05-12T11:55:01.606218800Z0.25074802548907127,1706692497890,1727429069318,0,544460,50
req2024-05-12T11:55:01.607219600Z0.4391318868632401,1706693553280,1727429124708,0,1477490,0
req2024-05-12T11:55:01.611755300Z0.3146132287058119,1706693042070,1727424613498,0,509880,50
req2024-05-12T11:55:01.606218800Z0.5782236138483768,1706692972980,1727429544408,0,417130,50
req2024-05-12T11:55:01.609738800Z0.9816851591333146,1706694708140,1727428279568,0,1078910,0
req2024-05-12T11:55:01.602228300Z0.41874666426349993,1706692913060,1727433484488,0,284200,50
req2024-05-12T11:55:01.609738800Z0.20627632685953246,1706694708980,1727428280408,0,1055530,0
req2024-05-12T11:55:01.603221200Z0.8995596828669884,1706692915090,1727432486518,0,479710,50
req2024-05-12T11:55:01.602228300Z0.002730302750512892,1706692498520,1727433069948,0,458290,50
req2024-05-12T11:55:01.609738800Z0.6142274369955631,1706693050400,1727426621828,0,599900,50
req2024-05-12T11:55:01.608222Z0.9024258043361977,1706693888860,1727428460288,0,1225350,0
req2024-05-12T11:55:01.607219600Z0.9488235587218702,1706692139560,1727427710988,0,494200,50
req2024-05-12T11:55:01.594682700Z0.38851669492403873,1706694708140,1727443279568,0,1079050,0
req2024-05-12T11:55:01.607219600Z0.9841923980294518,1706692495230,1727428066658,0,411950,50
req2024-05-12T11:55:01.563445300Z0.9208946182267466,1706692497820,1727472069248,0,551250,50
req2024-05-12T11:55:01.607219600Z0.1426294554001878,1706692497820,1727428069248,0,545020,50
req2024-05-12T11:55:01.607219600Z0.352553777265032,1706694708630,1727430280058,0,1069950,0
req2024-05-12T11:55:01.606218800Z0.5762218943808579,1706693262500,1727429833928,0,413560,2
req2024-05-12T11:55:01.607219600Z0.6084462313255571,1706692139770,1727427711198,0,491960,50
req2024-05-12T11:55:01.609738800Z0.6829632870576654,1706692788810,1727426360238,0,308000,50
req2024-05-12T11:55:01.604220600Z0.9204588418457635,1706691889520,1727430460948,0,605500,50
req2024-05-12T11:55:01.609738800Z0.9401552012535282,1706693674870,1727427246298,0,1491560,0
req2024-05-12T11:55:01.598682Z0.3516261561916041,1706694708980,1727439280408,0,1068970,0
req2024-05-12T11:55:01.601207600Z0.9764425294744036,1706694475880,1727436047308,0,1148560,0
req2024-05-12T11:55:01.598682Z0.7679335390234909,1706692840330,1727437411758,0,402640,50
req2024-05-12T11:55:01.575554700Z0.7260406897506636,1706694697710,1727462269138,0,733600,0
req2024-05-12T11:55:01.600192600Z0.42991246966388286,1706693401100,1727435972528,0,678160,39
req2024-05-12T11:55:01.601207600Z0.3616349556042294,1706693050260,1727434621688,0,602280,50
req2024-05-12T11:55:01.606218800Z0.3467491767898342,1706693854910,1727430426338,0,1266160,0
req2024-05-12T11:55:01.603221200Z0.7614905796198702,1706693049980,1727432621408,0,607320,50
req2024-05-12T11:55:01.601207600Z0.6095149486111163,1706692859720,1727434431148,0,375550,50
req2024-05-12T11:55:01.607219600Z0.395836041943739,1706692913340,1727428484768,0,486010,50
req2024-05-12T11:55:01.597680700Z0.03395798275505435,1706693042000,1727438613428,0,509950,50
req2024-05-12T11:55:01.602228300Z0.9714891575852784,1706692785450,1727433356878,0,320810,50
req2024-05-12T11:55:01.608222Z0.45310417304124206,1706693399630,1727427971058,0,712180,5
req2024-05-12T11:55:01.609738800Z0.36159993019110404,1706694708280,1727428279708,0,1071910,0
req2024-05-12T11:55:01.609738800Z0.2941916624620077,1706693548660,1727427120088,0,1312290,0
req2024-05-12T11:55:01.577558300Z0.4565178504672214,1706693548940,1727459120368,0,1311870,0
req2024-05-12T11:55:01.600192600Z0.05786453192333363,1706693553210,1727436124638,0,1199730,0
req2024-05-12T11:55:01.596681500Z0.13645616245720382,1706693553210,1727440124638,0,1462370,0
req2024-05-12T11:55:01.607219600Z0.23730942342889483,1706693249620,1727428821048,0,538160,50
req2024-05-12T11:55:01.607219600Z0.34715913986335123,1706692497820,1727428069248,0,544880,50
req2024-05-12T11:55:01.556900500Z0.5149777018976115,1706694709190,1727481280618,0,1051890,0
req2024-05-12T11:55:01.607219600Z0.4324997013559315,1706692985440,1727428556868,0,393890,50
req2024-05-12T11:55:01.601207600Z0.2441705448992697,1706693726180,1727435297608,0,1463420,0
req2024-05-12T11:55:01.609738800Z0.8551127625789604,1706693821520,1727427392948,0,1309210,0
req2024-05-12T11:55:01.609738800Z0.9486501932007603,1706693049980,1727426621408,0,606340,50
req2024-05-12T11:55:01.600192600Z0.7016648855377342,1706692788880,1727435360308,0,305900,50
req2024-05-12T11:55:01.599681800Z0.5626885115262577,1706693262430,1727436833858,0,429940,3
req2024-05-12T11:55:01.603221200Z0.3590009821419914,1706693548590,1727433120018,0,1316000,0
req2024-05-12T11:55:01.604220600Z0.06274639190166942,1706692449310,1727431020738,0,112630,50
req2024-05-12T11:55:01.607219600Z0.35027215172180903,1706693050120,1727428621548,0,606340,50
req2024-05-12T11:55:01.606218800Z0.21838667303151849,1706693050190,1727429621618,0,605290,50
req2024-05-12T11:55:01.603221200Z0.49379904728318336,1706692788810,1727432360238,0,303520,50
req2024-05-12T11:55:01.604220600Z0.32438158889658586,1706692495090,1727431066518,0,416640,50
req2024-05-12T11:55:01.600192600Z0.620374658871882,1706692786150,1727435357578,0,313880,50
req2024-05-12T11:55:01.601207600Z0.9544034665354498,1706692365590,1727433937018,0,221690,50
req2024-05-12T11:55:01.603221200Z0.6149522110722602,1706693399700,1727432971128,0,704550,38
req2024-05-12T11:55:01.606218800Z0.9592767721745118,1706693208320,1727429779748,0,599200,50
req2024-05-12T11:55:01.606218800Z0.4046176280380648,1706692498240,1727429069668,0,494480,50
req2024-05-12T11:55:01.597680700Z0.8116109411702378,1706694389500,1727439960928,0,1253070,0
req2024-05-12T11:55:01.599681800Z0.5445007821452986,1706693050400,1727436621828,0,601790,50
req2024-05-12T11:55:01.608222Z0.2138254858373979,1706693899010,1727428470438,0,1198050,0
req2024-05-12T11:55:01.608222Z0.24698123408442496,1706694565760,1727429137188,0,1026410,0
req2024-05-12T11:55:01.598682Z0.8871252429027485,1706695031960,1727439603388,0,778050,0
req2024-05-12T11:55:01.603221200Z0.9849248299464517,1706692448540,1727432019968,0,114590,50
req2024-05-12T11:55:01.608222Z0.00750731197607768,1706693806540,1727428377968,0,1376970,0
req2024-05-12T11:55:01.600192600Z0.6781881990304816,1706692986980,1727435558408,0,386960,50
req2024-05-12T11:55:01.595682300Z0.011695712896551469,1706694013180,1727441584608,0,1053290,0
req2024-05-12T11:55:01.608222Z0.2309942833810007,1706694313620,1727428885048,0,1313690,0
req2024-05-12T11:55:01.596681500Z0.5309490265773212,1706694697640,1727441269068,0,734720,0
req2024-05-12T11:55:01.610755Z0.15737911870382426,1706693237230,1727425808658,0,582750,50
req2024-05-12T11:55:01.607219600Z0.7850828538880549,1706692495230,1727428066658,0,416850,50
req2024-05-12T11:55:01.602228300Z0.8391163127121433,1706693347970,1727433919398,0,379750,3
req2024-05-12T11:55:01.608222Z0.4952103843420683,1706692496770,1727427068198,0,362250,50
req2024-05-12T11:55:01.607219600Z0.9817182811440757,1706693158270,1727428729698,0,661710,50
req2024-05-12T11:55:01.601207600Z0.8945626078641594,1706692461770,1727434033198,0,88270,50
req2024-05-12T11:55:01.606218800Z0.7841659777702453,1706693350840,1727429922268,0,378350,4
req2024-05-12T11:55:01.601207600Z0.9185772484182257,1706693049980,1727434621408,0,607460,50
req2024-05-12T11:55:01.609738800Z0.962952631305686,1706694013600,1727427585028,0,1305430,0
req2024-05-12T11:55:01.599681800Z0.08324886361964434,1706693740320,1727437311748,0,1447320,0
req2024-05-12T11:55:01.601207600Z0.0033671239797892216,1706693552370,1727435123798,0,1257690,0
req2024-05-12T11:55:01.599681800Z0.9416109319435406,1706692992090,1727436563518,0,373730,50
req2024-05-12T11:55:01.600192600Z0.7089652730697392,1706693258650,1727435830078,0,440720,29
req2024-05-12T11:55:01.611755300Z0.04201207377799043,1706693049490,1727424620918,0,607530,50
req2024-05-12T11:55:01.610755Z0.520128146689396,1706693553000,1727426124428,0,1212540,0
req2024-05-12T11:55:01.603221200Z0.30566519674603554,1706692498100,1727432069528,0,518210,50
req2024-05-12T11:55:01.606218800Z0.40694461087250433,1706692498520,1727429069948,0,458640,50
req2024-05-12T11:55:01.607219600Z0.3985849024752376,1706693258650,1727428830078,0,441910,36
req2024-05-12T11:55:01.558899300Z0.7977483820664749,1706694707300,1727479278728,0,1080310,0
req2024-05-12T11:55:01.609738800Z0.1526302567378195,1706694697710,1727428269138,0,731710,0
req2024-05-12T11:55:01.597680700Z0.5650356378207415,1706693552370,1727439123798,0,1254680,0
req2024-05-12T11:55:01.608222Z0.6563461385827765,1706694707300,1727429278728,0,1081010,0
req2024-05-12T11:55:01.602228300Z0.9634973787365955,1706692828150,1727433399578,0,423010,50
req2024-05-12T11:55:01.599681800Z0.10096648481538117,1706693049140,1727436620568,0,452480,50
req2024-05-12T11:55:01.603221200Z0.8727915808811103,1706693049560,1727432620988,0,607810,50
req2024-05-12T11:55:01.600192600Z0.8183085744753106,1706692497750,1727435069178,0,293580,50
req2024-05-12T11:55:01.607219600Z0.5874277280773165,1706692498380,1727428069808,0,474600,50
req2024-05-12T11:55:01.600192600Z0.6560598450968851,1706693900480,1727436471908,0,1191750,0
req2024-05-12T11:55:01.600192600Z0.9175373978392547,1706692498380,1727435069808,0,479920,50
req2024-05-12T11:55:01.545343500Z0.8519229018562849,1706693553210,1727491124638,0,1197420,0
req2024-05-12T11:55:01.609738800Z0.8362028604661201,1706694013040,1727427584468,0,1317330,0
req2024-05-12T11:55:01.601207600Z0.3903241865139181,1706693469700,1727435041128,0,634550,4
req2024-05-12T11:55:01.609738800Z0.34552260274378843,1706694504510,1727428075938,0,1103200,0
req2024-05-12T11:55:01.609738800Z0.30710958733502147,1706694709120,1727428280548,0,1053430,0
req2024-05-12T11:55:01.590122400Z0.3874984399464937,1706692495230,1727445066658,0,411950,50
req2024-05-12T11:55:01.607219600Z0.42713457214221584,1706693042000,1727428613428,0,509880,50
req2024-05-12T11:55:01.609738800Z0.8134462199067957,1706694708980,1727428280408,0,1068760,0
req2024-05-12T11:55:01.602228300Z0.2699072469552616,1706693502810,1727434074238,0,1352120,0
req2024-05-12T11:55:01.601207600Z0.36750058237928773,1706692497750,1727434069178,0,301000,50
req2024-05-12T11:55:01.600192600Z0.8591259256357395,1706692428310,1727434999738,0,140700,50
req2024-05-12T11:55:01.607219600Z0.8715581152311153,1706693257810,1727428829238,0,484610,48
req2024-05-12T11:55:01.608222Z0.7262560774133799,1706692365730,1727426937158,0,221480,50
req2024-05-12T11:55:01.600192600Z0.2572360127097083,1706692428310,1727434999738,0,141750,50
req2024-05-12T11:55:01.608222Z0.38639840557599914,1706693257810,1727427829238,0,486360,48
req2024-05-12T11:55:01.571538100Z0.5931102881419382,1706694711780,1727466283208,0,1036770,0
req2024-05-12T11:55:01.606218800Z0.2529515426766271,1706692602330,1727429173758,0,544250,50
req2024-05-12T11:55:01.604220600Z0.2847641534259918,1706692602400,1727431173828,0,542570,50
req2024-05-12T11:55:01.606218800Z0.5268781025088618,1706692494250,1727429065678,0,418390,50
req2024-05-12T11:55:01.588111900Z0.6800882537944385,1706692496350,1727447067778,0,395220,50
req2024-05-12T11:55:01.603221200Z0.6309530008222517,1706692496980,1727432068408,0,344890,50
req2024-05-12T11:55:01.598682Z0.5366914647080665,1706692496630,1727437068058,0,365470,50
req2024-05-12T11:55:01.574557100Z0.3294801920753886,1706693306670,1727461878098,0,927290,50
req2024-05-12T11:55:01.591668200Z0.8096619653935694,1706693126630,1727444698058,0,492870,50
req2024-05-12T11:55:01.593683100Z0.04354136969132927,1706693303870,1727442875298,0,931840,50
req2024-05-12T11:55:01.604220600Z0.6753244682919916,1706692602330,1727431173758,0,543830,50
req2024-05-12T11:55:01.582092500Z0.5743874482692508,1706693558670,1727454130098,0,1473290,0
req2024-05-12T11:55:01.590648400Z0.6492985593272778,1706694363740,1727446935168,0,1280300,0
req2024-05-12T11:55:01.588111900Z0.7323318524623188,1706692635510,1727447206938,0,501480,50
req2024-05-12T11:55:01.597680700Z0.9730562150460971,1706694619100,1727440190528,0,969640,0
req2024-05-12T11:55:01.603221200Z0.7613593113953624,1706692809670,1727432381098,0,440440,50
req2024-05-12T11:55:01.595682300Z0.16112746385087584,1706694330210,1727441901638,0,1312780,0
req2024-05-12T11:55:01.603221200Z0.19222124970349896,1706693422870,1727432994298,0,618660,13
req2024-05-12T11:55:01.596681500Z0.6148273502973413,1706694703310,1727441274738,0,1083880,0
req2024-05-12T11:55:01.597680700Z0.45017237780127994,1706693389410,1727438960838,0,784770,50
req2024-05-12T11:55:01.587111700Z0.05455158739877741,1706693153020,1727448724448,0,666330,50
req2024-05-12T11:55:01.593683100Z0.08757537886546074,1706693130480,1727442701908,0,482930,50
req2024-05-12T11:55:01.596681500Z0.38703801213251354,1706694455580,1727441027008,0,1169490,0
req2024-05-12T11:55:01.591668200Z0.5263626991053286,1706692923980,1727444495408,0,471520,50
req2024-05-12T11:55:01.593683100Z0.5839325657145356,1706693549850,1727443121278,0,802410,3
req2024-05-12T11:55:01.606218800Z0.9738707816590244,1706692602330,1727429173758,0,543900,50
req2024-05-12T11:55:01.596681500Z0.8006707497406189,1706692978230,1727439549658,0,411390,50
req2024-05-12T11:55:01.598682Z0.71745930192729,1706693257950,1727437829378,0,1017590,50
req2024-05-12T11:55:01.605218900Z0.14559695351996182,1706692496980,1727430068408,0,343280,50
req2024-05-12T11:55:01.596681500Z0.694510728542745,1706692801270,1727439372698,0,455840,50
req2024-05-12T11:55:01.592693800Z0.060983826022021015,1706694700790,1727445272218,0,1086400,0
req2024-05-12T11:55:01.606218800Z0.1808953944848043,1706692428940,1727429000368,0,140210,50
req2024-05-12T11:55:01.576555Z0.5479544519191181,1706693417130,1727459988558,0,627410,19
req2024-05-12T11:55:01.594682700Z0.3552907580906377,1706693656180,1727442227608,0,1511090,0
req2024-05-12T11:55:01.605218900Z0.664152633848883,1706692607720,1727430179148,0,537110,50
req2024-05-12T11:55:01.605218900Z0.16286496562017228,1706692936090,1727430507518,0,459270,50
req2024-05-12T11:55:01.597680700Z0.630649270775706,1706692475280,1727438046708,0,307370,50
req2024-05-12T11:55:01.604220600Z0.893068934392733,1706693043680,1727431615108,0,495600,50
req2024-05-12T11:55:01.604220600Z0.4923864629298106,1706691877270,1727430448698,0,622090,50
req2024-05-12T11:55:01.606218800Z0.7845572150138378,1706692497120,1727429068548,0,339850,50
req2024-05-12T11:55:01.591668200Z0.6205787145453147,1706693559860,1727445131288,0,1464330,0
req2024-05-12T11:55:01.606218800Z0.23885000384989363,1706693379960,1727429951388,0,800310,50
req2024-05-12T11:55:01.593683100Z0.3690569753359825,1706693274400,1727442845828,0,999460,50
req2024-05-12T11:55:01.603221200Z0.2726846666577205,1706693053970,1727432625398,0,587440,50
req2024-05-12T11:55:01.595682300Z0.9396969603319402,1706693785400,1727441356828,0,1404690,0
req2024-05-12T11:55:01.603221200Z0.5467225353744581,1706692449240,1727432020668,0,112770,50
req2024-05-12T11:55:01.604220600Z0.08740628427775055,1706692631730,1727431203158,0,505330,50
req2024-05-12T11:55:01.595682300Z0.6388583233571136,1706693054250,1727440625678,0,579390,50
req2024-05-12T11:55:01.563445300Z0.2897019966270292,1706693417550,1727472988978,0,690060,18
